segment_id,angle_state_label,cycle_index_within_state,target_frequency_hz,window_start_time_s,window_end_time_s,center_time_s,band_power_nm2,band_rms_nm,local_peak_frequency_hz
10deg_1,stable_10deg,1,38.5,14.5,16.495,15.4975,0.00013593388614765566,0.011659068837075097,35.9375
10deg_1,stable_10deg,1,60.0,14.5,16.495,15.4975,0.00010895618159923915,0.010438207777163623,60.15625
10deg_1,stable_10deg,1,38.5,15.0,16.995,15.9975,0.00015518179581539064,0.01245719855406466,35.9375
10deg_1,stable_10deg,1,60.0,15.0,16.995,15.9975,7.046388492315802e-05,0.008394276914848474,59.375
10deg_1,stable_10deg,1,38.5,15.5,17.495,16.497500000000002,0.00019506065083213639,0.013966411523084102,39.84375
10deg_1,stable_10deg,1,60.0,15.5,17.495,16.497500000000002,9.875704360160078e-05,0.00993765785291488,60.15625
10deg_1,stable_10deg,1,38.5,16.0,17.995,16.997500000000002,0.0002212553508232286,0.014874654645511224,39.84375
10deg_1,stable_10deg,1,60.0,16.0,17.995,16.997500000000002,0.00012706549469123615,0.011272333152069103,59.375
10deg_1,stable_10deg,1,38.5,16.5,18.495,17.497500000000002,0.00020741477302950594,0.014401901715728584,39.84375
10deg_1,stable_10deg,1,60.0,16.5,18.495,17.497500000000002,0.00014560805685602114,0.012066816351300833,60.15625
10deg_1,stable_10deg,1,38.5,17.0,18.995,17.997500000000002,0.00026472309920226453,0.016270313432821894,39.84375
10deg_1,stable_10deg,1,60.0,17.0,18.995,17.997500000000002,0.00016275134701289578,0.012757403615661604,60.15625
10deg_1,stable_10deg,1,38.5,17.5,19.495,18.497500000000002,0.00038187533625681823,0.019541630849466435,39.84375
10deg_1,stable_10deg,1,60.0,17.5,19.495,18.497500000000002,0.00014071264015851027,0.01186223588361445,60.15625
10deg_1,stable_10deg,1,38.5,18.0,19.995,18.997500000000002,0.00042824349969498523,0.020694045029790217,39.84375
10deg_1,stable_10deg,1,60.0,18.0,19.995,18.997500000000002,0.00017512253224851463,0.013233387028592287,58.59375
10deg_1,stable_10deg,1,38.5,18.5,20.495,19.497500000000002,0.0002097174763625741,0.014481625473771034,39.84375
10deg_1,stable_10deg,1,60.0,18.5,20.495,19.497500000000002,0.00015816690663831263,0.012576442527134317,58.59375
10deg_1,stable_10deg,1,38.5,19.0,20.995,19.997500000000002,0.0003010618345657939,0.017351133523945746,35.9375
10deg_1,stable_10deg,1,60.0,19.0,20.995,19.997500000000002,0.00015733076966944657,0.01254315628816952,60.15625
10deg_1,stable_10deg,1,38.5,19.5,21.495,20.497500000000002,0.00021670022798344767,0.014720741420983105,39.84375
10deg_1,stable_10deg,1,60.0,19.5,21.495,20.497500000000002,0.00015069181455022344,0.01227565943443461,60.15625
10deg_1,stable_10deg,1,38.5,20.0,21.995,20.997500000000002,0.0002489597181359283,0.015778457406727956,39.84375
10deg_1,stable_10deg,1,60.0,20.0,21.995,20.997500000000002,0.00014139266638286624,0.011890864829055381,60.15625
10deg_1,stable_10deg,1,38.5,20.5,22.495,21.497500000000002,0.0001297254554483767,0.011389708312699528,39.84375
10deg_1,stable_10deg,1,60.0,20.5,22.495,21.497500000000002,0.00015779385502476904,0.012561602406730163,60.15625
10deg_1,stable_10deg,1,38.5,21.0,22.995,21.997500000000002,0.00019737129204002818,0.014048889352544143,39.84375
10deg_1,stable_10deg,1,60.0,21.0,22.995,21.997500000000002,0.00016581369822007622,0.0128768667858325,60.15625
10deg_1,stable_10deg,1,38.5,21.5,23.495,22.497500000000002,0.0002855351272311133,0.01689778468412689,39.84375
10deg_1,stable_10deg,1,60.0,21.5,23.495,22.497500000000002,0.00012090216841939455,0.010995552210752971,60.15625
10deg_1,stable_10deg,1,38.5,22.0,23.995,22.997500000000002,0.00022515165587808469,0.015005054344389583,39.84375
10deg_1,stable_10deg,1,60.0,22.0,23.995,22.997500000000002,9.47280861925245e-05,0.009732835465193301,60.15625
10deg_1,stable_10deg,1,38.5,22.5,24.495,23.497500000000002,0.0003054565090070651,0.017477314124517678,39.84375
10deg_1,stable_10deg,1,60.0,22.5,24.495,23.497500000000002,9.028153171778525e-05,0.009501659419163857,60.15625
10deg_1,stable_10deg,1,38.5,23.0,24.995,23.997500000000002,0.00027925917412607144,0.016711049462139457,35.9375
10deg_1,stable_10deg,1,60.0,23.0,24.995,23.997500000000002,5.60037862482121e-05,0.007483567748621783,60.15625
10deg_1,stable_10deg,1,38.5,23.5,25.495,24.497500000000002,0.00023857522138305296,0.01544588040168164,39.84375
10deg_1,stable_10deg,1,60.0,23.5,25.495,24.497500000000002,8.812449361824057e-05,0.009387464706630889,60.15625
10deg_1,stable_10deg,1,38.5,24.0,25.995,24.997500000000002,0.00021189435534581241,0.014556591474167721,39.84375
10deg_1,stable_10deg,1,60.0,24.0,25.995,24.997500000000002,8.623204180159606e-05,0.009286120923270172,55.46875
43deg_1,stable_43deg,1,38.5,42.765,44.76,43.7625,0.0006185515790063886,0.02487069719582442,39.84375
43deg_1,stable_43deg,1,60.0,42.765,44.76,43.7625,0.0001527918178369748,0.012360898747137071,60.15625
43deg_1,stable_43deg,1,38.5,43.265,45.26,44.2625,0.0005441509751243293,0.023327043857384273,39.0625
43deg_1,stable_43deg,1,60.0,43.265,45.26,44.2625,0.00014510133017137426,0.012045801350320129,55.46875
43deg_1,stable_43deg,1,38.5,43.765,45.76,44.7625,0.0007241571189551725,0.026910167575754197,37.5
43deg_1,stable_43deg,1,60.0,43.765,45.76,44.7625,0.00013959777145808444,0.011815150081911124,60.15625
43deg_1,stable_43deg,1,38.5,44.265,46.26,45.2625,0.0005399248461903285,0.02323628296845966,37.5
43deg_1,stable_43deg,1,60.0,44.265,46.26,45.2625,0.00022595867069521763,0.015031921723293321,60.15625
43deg_1,stable_43deg,1,38.5,44.765,46.76,45.7625,0.00034746792541594647,0.01864049155510515,37.5
43deg_1,stable_43deg,1,60.0,44.765,46.76,45.7625,0.000270104211111226,0.01643484746236563,60.15625
43deg_1,stable_43deg,1,38.5,45.265,47.26,46.2625,0.000427203572557901,0.020668903516101213,38.28125
43deg_1,stable_43deg,1,60.0,45.265,47.26,46.2625,0.000263140643291514,0.01622161037910583,60.15625
43deg_1,stable_43deg,1,38.5,45.765,47.76,46.7625,0.00036412384339377116,0.019082029331121235,35.9375
43deg_1,stable_43deg,1,60.0,45.765,47.76,46.7625,0.00024636511976263987,0.015696022418518644,60.15625
43deg_1,stable_43deg,1,38.5,46.265,48.26,47.2625,0.0002635120945793547,0.01623305561437386,35.9375
43deg_1,stable_43deg,1,60.0,46.265,48.26,47.2625,0.0003735115786817961,0.019326447647764866,60.15625
43deg_1,stable_43deg,1,38.5,46.765,48.76,47.7625,0.000386346986983028,0.019655711306972027,39.0625
43deg_1,stable_43deg,1,60.0,46.765,48.76,47.7625,0.0002598354135819346,0.016119411080493435,60.15625
43deg_1,stable_43deg,1,38.5,47.265,49.26,48.2625,0.0003081101422939408,0.017553066464123607,35.9375
43deg_1,stable_43deg,1,60.0,47.265,49.26,48.2625,0.00024068462756082922,0.01551401390874809,60.15625
43deg_1,stable_43deg,1,38.5,47.765,49.76,48.7625,0.00021707089916817994,0.014733326140698166,36.71875
43deg_1,stable_43deg,1,60.0,47.765,49.76,48.7625,0.00024068904951789942,0.015514156423018927,60.15625
43deg_1,stable_43deg,1,38.5,48.265,50.26,49.2625,0.00021185449710086346,0.01455522233086336,37.5
43deg_1,stable_43deg,1,60.0,48.265,50.26,49.2625,0.00021681594735823513,0.014724671383709557,60.15625
43deg_1,stable_43deg,1,38.5,48.765,50.76,49.7625,0.00019364811745972143,0.01391575069695205,37.5
43deg_1,stable_43deg,1,60.0,48.765,50.76,49.7625,0.00015480913621740856,0.012442231962851704,55.46875
43deg_1,stable_43deg,1,38.5,49.265,51.26,50.2625,0.00025544652537282987,0.01598269455920465,39.0625
43deg_1,stable_43deg,1,60.0,49.265,51.26,50.2625,0.00015567616006107487,0.01247702528894908,60.15625
43deg_1,stable_43deg,1,38.5,49.765,51.76,50.7625,0.00026028565559613247,0.016133370868982477,39.84375
43deg_1,stable_43deg,1,60.0,49.765,51.76,50.7625,0.000284634157407712,0.01687110421423897,60.15625
43deg_1,stable_43deg,1,38.5,50.265,52.26,51.2625,0.00019128044082181584,0.013830417232383695,39.84375
43deg_1,stable_43deg,1,60.0,50.265,52.26,51.2625,0.0002711796905227648,0.016467534439701798,60.15625
43deg_1,stable_43deg,1,38.5,50.765,52.76,51.7625,0.0002808131251880092,0.016757479678878,39.0625
43deg_1,stable_43deg,1,60.0,50.765,52.76,51.7625,0.0002625201118876047,0.016202472400458044,60.15625
43deg_1,stable_43deg,1,38.5,51.265,53.26,52.2625,0.0002567814193714929,0.016024400749216582,39.0625
43deg_1,stable_43deg,1,60.0,51.265,53.26,52.2625,0.0002934592085826523,0.01713065114298497,60.15625
43deg_1,stable_43deg,1,38.5,51.765,53.76,52.7625,0.00020879843754750458,0.014449859430025767,39.84375
43deg_1,stable_43deg,1,60.0,51.765,53.76,52.7625,0.00025012082338904336,0.015815208610354885,60.15625
43deg_1,stable_43deg,1,38.5,52.265,54.26,53.2625,0.00027563689004893365,0.016602315803794773,37.5
43deg_1,stable_43deg,1,60.0,52.265,54.26,53.2625,0.0003547308534476585,0.018834299919234018,60.15625
43deg_1,stable_43deg,1,38.5,52.765,54.76,53.7625,0.00038852469243161065,0.01971102971515214,37.5
43deg_1,stable_43deg,1,60.0,52.765,54.76,53.7625,0.0004839669719545292,0.02199924934979667,60.15625
43deg_1,stable_43deg,1,38.5,53.265,55.26,54.2625,0.00021699653712401931,0.01473080232451781,37.5
43deg_1,stable_43deg,1,60.0,53.265,55.26,54.2625,0.0005091416655270038,0.022564167733976005,60.15625
43deg_1,stable_43deg,1,38.5,53.765,55.76,54.7625,0.00043101714823315894,0.020760952488581993,38.28125
43deg_1,stable_43deg,1,60.0,53.765,55.76,54.7625,0.00030347387907146543,0.017420501688282845,60.15625
43deg_1,stable_43deg,1,38.5,54.265,56.26,55.2625,0.0003436692981330057,0.018538319722483095,35.9375
43deg_1,stable_43deg,1,60.0,54.265,56.26,55.2625,0.00016454129524143369,0.012827365093480175,56.25
43deg_1,stable_43deg,1,38.5,54.765,56.76,55.7625,0.00022399677944033873,0.014966521955362199,35.9375
43deg_1,stable_43deg,1,60.0,54.765,56.76,55.7625,0.000364900373728178,0.019102365657901587,60.15625
43deg_1,stable_43deg,1,38.5,55.265,57.26,56.2625,0.00028947946609704284,0.01701409609991206,42.1875
43deg_1,stable_43deg,1,60.0,55.265,57.26,56.2625,0.00048589084342589943,0.022042931824643914,60.15625
43deg_1,stable_43deg,1,38.5,55.765,57.76,56.7625,0.00017846334753819333,0.013359017461557317,33.59375
43deg_1,stable_43deg,1,60.0,55.765,57.76,56.7625,0.0002765808363339934,0.016630719657729588,60.15625
43deg_1,stable_43deg,1,38.5,56.265,58.26,57.2625,0.00023788277337069905,0.015423448815705877,35.15625
43deg_1,stable_43deg,1,60.0,56.265,58.26,57.2625,0.0001707701516926568,0.013067905405712761,59.375
43deg_1,stable_43deg,1,38.5,56.765,58.76,57.7625,0.0003196456014326164,0.017878635334740076,38.28125
43deg_1,stable_43deg,1,60.0,56.765,58.76,57.7625,0.00025705506182591007,0.01603293678107383,60.15625
43deg_1,stable_43deg,1,38.5,57.265,59.26,58.2625,0.0003375450199915664,0.01837239831898836,38.28125
43deg_1,stable_43deg,1,60.0,57.265,59.26,58.2625,0.00033237123092666823,0.01823105128418732,60.15625
43deg_1,stable_43deg,1,38.5,57.765,59.76,58.7625,0.00027782369163407695,0.016668044025442127,38.28125
43deg_1,stable_43deg,1,60.0,57.765,59.76,58.7625,0.0003391886202984927,0.01841707415140887,60.15625
43deg_1,stable_43deg,1,38.5,58.265,60.26,59.2625,0.00016642543438146452,0.012900598217968984,35.9375
43deg_1,stable_43deg,1,60.0,58.265,60.26,59.2625,0.0002555510761176642,0.015985964972990034,56.25
43deg_1,stable_43deg,1,38.5,58.765,60.76,59.7625,0.0001492867438925955,0.01221829545773859,35.15625
43deg_1,stable_43deg,1,60.0,58.765,60.76,59.7625,0.00024234807112686853,0.015567532595978996,57.8125
43deg_1,stable_43deg,1,38.5,59.265,61.26,60.2625,0.00022301306960127948,0.014933622119274329,33.59375
43deg_1,stable_43deg,1,60.0,59.265,61.26,60.2625,0.00045936523959118,0.02143280755270247,60.15625
43deg_1,stable_43deg,1,38.5,59.765,61.76,60.7625,0.00023417491141853496,0.015302774631371101,39.84375
43deg_1,stable_43deg,1,60.0,59.765,61.76,60.7625,0.0005772707915273896,0.024026460237150823,60.15625
43deg_1,stable_43deg,1,38.5,60.265,62.26,61.2625,0.00030020350407050894,0.017326381736257255,35.9375
43deg_1,stable_43deg,1,60.0,60.265,62.26,61.2625,0.00035671547664016496,0.01888691284038143,60.15625
43deg_1,stable_43deg,1,38.5,60.765,62.76,61.7625,0.00018021996771960214,0.013424603074936783,35.9375
43deg_1,stable_43deg,1,60.0,60.765,62.76,61.7625,0.0004897367489611942,0.022129996587464586,60.15625
43deg_1,stable_43deg,1,38.5,61.265,63.26,62.2625,0.00023798236729047635,0.015426677130557842,37.5
43deg_1,stable_43deg,1,60.0,61.265,63.26,62.2625,0.00045024557345149,0.021218990867887425,60.15625
43deg_1,stable_43deg,1,38.5,61.765,63.76,62.7625,0.0003868886671035081,0.01966948568477346,39.84375
43deg_1,stable_43deg,1,60.0,61.765,63.76,62.7625,0.0005368989926891636,0.023171080956424187,60.15625
43deg_1,stable_43deg,1,38.5,62.265,64.26,63.2625,0.0003084004009939112,0.017561332551771554,39.84375
43deg_1,stable_43deg,1,60.0,62.265,64.26,63.2625,0.00038389793772321436,0.01959331359732739,60.15625
43deg_1,stable_43deg,1,38.5,62.765,64.76,63.7625,0.00022169361029935044,0.014889379110606005,39.84375
43deg_1,stable_43deg,1,60.0,62.765,64.76,63.7625,0.00040267797531052044,0.02006683770080678,59.375
43deg_1,stable_43deg,1,38.5,63.265,65.26,64.2625,0.0003504135365247633,0.018719335899672385,39.84375
43deg_1,stable_43deg,1,60.0,63.265,65.26,64.2625,0.00041315169372455014,0.020326133270362815,60.15625
43deg_1,stable_43deg,1,38.5,63.765,65.76,64.7625,0.00040704583702171537,0.02017537699825496,39.0625
43deg_1,stable_43deg,1,60.0,63.765,65.76,64.7625,0.0003676115322078899,0.01917319827801011,60.15625
43deg_1,stable_43deg,1,38.5,64.265,66.26,65.2625,0.0004623911169868752,0.02150328153996211,39.0625
43deg_1,stable_43deg,1,60.0,64.265,66.26,65.2625,0.00021138365662095535,0.014539039054248233,55.46875
43deg_1,stable_43deg,1,38.5,64.765,66.76,65.7625,0.0005147225468044275,0.022687497587976235,39.84375
43deg_1,stable_43deg,1,60.0,64.765,66.76,65.7625,0.0002428668718832479,0.015584186596779695,60.15625
43deg_1,stable_43deg,1,38.5,65.265,67.26,66.2625,0.0006767972471529518,0.02601532715829174,39.84375
43deg_1,stable_43deg,1,60.0,65.265,67.26,66.2625,0.0001471275114453784,0.012129612996521297,57.8125
43deg_1,stable_43deg,1,38.5,65.765,67.76,66.7625,0.0003723784378637782,0.019297109572777426,39.84375
43deg_1,stable_43deg,1,60.0,65.765,67.76,66.7625,7.737183762228524e-05,0.008796126285035092,57.8125
43deg_1,stable_43deg,1,38.5,66.265,68.26,67.2625,0.00024487886362819855,0.015648605804613986,38.28125
43deg_1,stable_43deg,1,60.0,66.265,68.26,67.2625,0.0003214431143141706,0.017928834717130127,57.8125
43deg_1,stable_43deg,1,38.5,66.765,68.76,67.7625,0.0002513117063751859,0.015852813831468086,38.28125
43deg_1,stable_43deg,1,60.0,66.765,68.76,67.7625,0.0006463668240651472,0.025423745280055556,60.15625
43deg_1,stable_43deg,1,38.5,67.265,69.26,68.2625,0.00018358079018834203,0.013549198876256191,39.84375
43deg_1,stable_43deg,1,60.0,67.265,69.26,68.2625,0.0009713897061965611,0.03116712540797693,60.15625
43deg_1,stable_43deg,1,38.5,67.765,69.76,68.7625,0.00016269401964215147,0.012755156590263855,40.625
43deg_1,stable_43deg,1,60.0,67.765,69.76,68.7625,0.0006263264584798926,0.025026515108578194,60.15625
43deg_1,stable_43deg,1,38.5,68.265,70.26,69.2625,0.0004212519462290362,0.020524423164343407,39.84375
43deg_1,stable_43deg,1,60.0,68.265,70.26,69.2625,0.00040079277070935557,0.020019809457368858,59.375
43deg_1,stable_43deg,1,38.5,68.765,70.76,69.7625,0.0003756860065114099,0.019382621249753863,39.84375
43deg_1,stable_43deg,1,60.0,68.765,70.76,69.7625,0.00012601538284205072,0.011225657345654673,57.8125
43deg_1,stable_43deg,1,38.5,69.265,71.26,70.2625,0.00033600356466001165,0.018330400013638865,37.5
43deg_1,stable_43deg,1,60.0,69.265,71.26,70.2625,0.00021429080805535127,0.014638675078549672,57.8125
43deg_1,stable_43deg,1,38.5,69.765,71.76,70.7625,0.00026771817776825586,0.01636209576332616,33.59375
43deg_1,stable_43deg,1,60.0,69.765,71.76,70.7625,0.00019331617220895466,0.013903818619679799,57.03125
43deg_1,stable_43deg,1,38.5,70.265,72.26,71.2625,0.00043577570002208924,0.020875241316499534,36.71875
43deg_1,stable_43deg,1,60.0,70.265,72.26,71.2625,0.00025258147256806946,0.015892811978000288,57.8125
43deg_1,stable_43deg,1,38.5,70.765,72.76,71.7625,0.00039351388340880397,0.019837184361920016,37.5
43deg_1,stable_43deg,1,60.0,70.765,72.76,71.7625,0.00038350799065219065,0.019583360045002253,60.15625
43deg_1,stable_43deg,1,38.5,71.265,73.26,72.2625,0.0003581707440642027,0.018925399442659134,36.71875
43deg_1,stable_43deg,1,60.0,71.265,73.26,72.2625,0.0005177644072650108,0.022754437089609815,60.15625
43deg_1,stable_43deg,1,38.5,71.765,73.76,72.7625,0.0002574998762055152,0.016046802678587258,38.28125
43deg_1,stable_43deg,1,60.0,71.765,73.76,72.7625,0.0005646896923081442,0.023763200380170685,60.15625
43deg_1,stable_43deg,1,38.5,72.265,74.26,73.2625,0.0003451226709274516,0.01857747751788309,42.1875
43deg_1,stable_43deg,1,60.0,72.265,74.26,73.2625,0.0006879583939215709,0.02622896097678234,60.15625
43deg_1,stable_43deg,1,38.5,72.765,74.76,73.7625,0.00026452929568258833,0.01626435660217115,42.1875
43deg_1,stable_43deg,1,60.0,72.765,74.76,73.7625,0.0006608990578708188,0.025707957092519405,60.15625
43deg_1,stable_43deg,1,38.5,73.265,75.26,74.2625,0.0003295884050154357,0.018154569810806195,38.28125
43deg_1,stable_43deg,1,60.0,73.265,75.26,74.2625,0.0007166429087838199,0.026770186939650234,60.15625
43deg_1,stable_43deg,1,38.5,73.765,75.76,74.7625,0.0003838399157084293,0.0195918328828221,38.28125
43deg_1,stable_43deg,1,60.0,73.765,75.76,74.7625,0.0004365379639293132,0.020893490946448205,60.15625
43deg_1,stable_43deg,1,38.5,74.265,76.26,75.2625,0.0004003463605882621,0.02000865714105427,38.28125
43deg_1,stable_43deg,1,60.0,74.265,76.26,75.2625,0.0005225664334892918,0.022859712016761975,60.15625
43deg_1,stable_43deg,1,38.5,74.765,76.76,75.7625,0.0005373452324014743,0.023180708194562874,38.28125
43deg_1,stable_43deg,1,60.0,74.765,76.76,75.7625,0.0004904018222022233,0.022145017999591315,60.15625
43deg_1,stable_43deg,1,38.5,75.265,77.26,76.2625,0.0005154391544920285,0.022703285103526944,35.9375
43deg_1,stable_43deg,1,60.0,75.265,77.26,76.2625,0.00043871405891478444,0.020945502116559163,60.15625
43deg_1,stable_43deg,1,38.5,75.765,77.76,76.7625,0.0002517548977398487,0.015866785992753814,35.9375
43deg_1,stable_43deg,1,60.0,75.765,77.76,76.7625,0.0004239561523864902,0.020590195540268436,60.15625
43deg_1,stable_43deg,1,38.5,76.265,78.26,77.2625,0.0003925321933558645,0.019812425226505323,35.9375
43deg_1,stable_43deg,1,60.0,76.265,78.26,77.2625,0.0002889058069246291,0.016997229389657278,60.15625
43deg_1,stable_43deg,1,38.5,76.765,78.76,77.7625,0.00024345133824882044,0.015602927233337354,35.9375
43deg_1,stable_43deg,1,60.0,76.765,78.76,77.7625,0.0004197222908595038,0.020487125002291166,60.15625
43deg_1,stable_43deg,1,38.5,77.265,79.26,78.2625,0.0002544980252785275,0.015952994241788202,35.9375
43deg_1,stable_43deg,1,60.0,77.265,79.26,78.2625,0.0003984207077673894,0.01996047864574869,60.15625
43deg_1,stable_43deg,1,38.5,77.765,79.76,78.7625,0.00012984893149648854,0.011395127533138387,36.71875
43deg_1,stable_43deg,1,60.0,77.765,79.76,78.7625,0.0003412543181219133,0.0184730700784118,60.15625
43deg_1,stable_43deg,1,38.5,78.265,80.26,79.2625,0.000333705951931497,0.01826762031386401,35.9375
43deg_1,stable_43deg,1,60.0,78.265,80.26,79.2625,0.00022507876399946837,0.015002625236919982,60.15625
43deg_1,stable_43deg,1,38.5,78.765,80.76,79.7625,0.00047630539845531914,0.021824422064634818,35.9375
43deg_1,stable_43deg,1,60.0,78.765,80.76,79.7625,0.00025528652303750645,0.015977688288282083,60.15625
43deg_1,stable_43deg,1,38.5,79.265,81.26,80.2625,0.0002711445916676531,0.01646646870666729,35.9375
43deg_1,stable_43deg,1,60.0,79.265,81.26,80.2625,0.0003527888823211681,0.018782675057647354,60.15625
43deg_1,stable_43deg,1,38.5,79.765,81.76,80.7625,0.00013914754191353038,0.011796081633895655,35.9375
43deg_1,stable_43deg,1,60.0,79.765,81.76,80.7625,0.0002865009599589273,0.016926339236790905,57.8125
43deg_1,stable_43deg,1,38.5,80.265,82.26,81.2625,0.00034837171389712456,0.01866471842533727,35.9375
43deg_1,stable_43deg,1,60.0,80.265,82.26,81.2625,0.00015249046346283248,0.012348702906088254,57.8125
43deg_1,stable_43deg,1,38.5,80.765,82.76,81.7625,0.0006309387023006053,0.02511849323308636,38.28125
43deg_1,stable_43deg,1,60.0,80.765,82.76,81.7625,5.139577202075351e-05,0.007169084461823108,56.25
10deg_2,stable_10deg,2,38.5,99.255,101.25,100.2525,0.0001297695078759683,0.011391642018425978,35.15625
10deg_2,stable_10deg,2,60.0,99.255,101.25,100.2525,0.00011601117297568533,0.01077084829415424,60.15625
10deg_2,stable_10deg,2,38.5,99.755,101.75,100.7525,0.00018179749247483756,0.013483230046054898,39.84375
10deg_2,stable_10deg,2,60.0,99.755,101.75,100.7525,8.744234999704681e-05,0.009351061436919704,60.15625
10deg_2,stable_10deg,2,38.5,100.255,102.25,101.2525,0.00019639130105624463,0.014013968069616993,39.84375
10deg_2,stable_10deg,2,60.0,100.255,102.25,101.2525,0.00010119483209600238,0.01005956421004421,55.46875
10deg_2,stable_10deg,2,38.5,100.755,102.75,101.7525,0.0002011180003364933,0.014181607819161172,39.84375
10deg_2,stable_10deg,2,60.0,100.755,102.75,101.7525,8.142743145370256e-05,0.009023714947498207,55.46875
10deg_2,stable_10deg,2,38.5,101.255,103.25,102.2525,0.00018839862286938947,0.01372583778388006,39.84375
10deg_2,stable_10deg,2,60.0,101.255,103.25,102.2525,0.0001379221859820399,0.01174402767290847,60.15625
10deg_2,stable_10deg,2,38.5,101.755,103.75,102.7525,0.0003146544309372497,0.017738501372360903,39.84375
10deg_2,stable_10deg,2,60.0,101.755,103.75,102.7525,0.000157399090716347,0.012545879431763522,60.15625
10deg_2,stable_10deg,2,38.5,102.255,104.25,103.2525,0.00027140669419336086,0.01647442545867263,35.15625
10deg_2,stable_10deg,2,60.0,102.255,104.25,103.2525,0.00013114935182252454,0.011452045748359747,60.15625
10deg_2,stable_10deg,2,38.5,102.755,104.75,103.7525,0.00012578997327136347,0.011215612924462198,35.15625
10deg_2,stable_10deg,2,60.0,102.755,104.75,103.7525,0.00011282638972119487,0.010621976733226018,60.15625
10deg_2,stable_10deg,2,38.5,103.255,105.25,104.2525,0.0002173853061434912,0.014743992205081066,35.15625
10deg_2,stable_10deg,2,60.0,103.255,105.25,104.2525,9.926325728360847e-05,0.00996309476435954,55.46875
10deg_2,stable_10deg,2,38.5,103.755,105.75,104.7525,0.00021369648522552315,0.01461836123597728,35.9375
10deg_2,stable_10deg,2,60.0,103.755,105.75,104.7525,8.923187066092815e-05,0.009446262258741716,60.15625
10deg_2,stable_10deg,2,38.5,104.255,106.25,105.2525,0.00018105015853871325,0.013455488045355814,35.9375
10deg_2,stable_10deg,2,60.0,104.255,106.25,105.2525,0.00011811388277198064,0.010868021106529957,60.15625
10deg_2,stable_10deg,2,38.5,104.755,106.75,105.7525,0.00021320843611678792,0.014601658676903386,39.84375
10deg_2,stable_10deg,2,60.0,104.755,106.75,105.7525,7.583980089855898e-05,0.008708604991533316,60.15625
10deg_2,stable_10deg,2,38.5,105.255,107.25,106.2525,0.00015750220100450634,0.012549988087823285,35.9375
10deg_2,stable_10deg,2,60.0,105.255,107.25,106.2525,7.765155404971516e-05,0.008812011918382497,60.15625
10deg_2,stable_10deg,2,38.5,105.755,107.75,106.7525,0.0002619448740720158,0.016184711121055444,39.84375
10deg_2,stable_10deg,2,60.0,105.755,107.75,106.7525,7.921697368081659e-05,0.008900391771198422,63.28125
10deg_2,stable_10deg,2,38.5,106.255,108.25,107.2525,0.0002456504350030967,0.015673239454659548,39.84375
10deg_2,stable_10deg,2,60.0,106.255,108.25,107.2525,6.028833694537409e-05,0.007764556455160468,57.8125
10deg_2,stable_10deg,2,38.5,106.755,108.75,107.7525,0.00011229808256554773,0.010597078963825255,39.84375
10deg_2,stable_10deg,2,60.0,106.755,108.75,107.7525,7.199526044421734e-05,0.008485002088639539,60.15625
10deg_2,stable_10deg,2,38.5,107.255,109.25,108.2525,0.00024474049886721405,0.01564418418669424,39.84375
10deg_2,stable_10deg,2,60.0,107.255,109.25,108.2525,6.039519431051292e-05,0.007771434507895754,60.15625
10deg_2,stable_10deg,2,38.5,107.755,109.75,108.7525,0.0002644466413959963,0.016261815439734775,39.84375
10deg_2,stable_10deg,2,60.0,107.755,109.75,108.7525,0.00010436627344741171,0.010215981276774724,60.15625
10deg_2,stable_10deg,2,38.5,108.255,110.25,109.2525,0.0002445570644417197,0.015638320384290624,39.84375
10deg_2,stable_10deg,2,60.0,108.255,110.25,109.2525,0.00011304682843104631,0.01063234820870001,60.15625
10deg_2,stable_10deg,2,38.5,108.755,110.75,109.7525,0.00014873855284919425,0.0121958416211918,36.71875
10deg_2,stable_10deg,2,60.0,108.755,110.75,109.7525,9.704277347613089e-05,0.009851029056709298,60.15625
10deg_2,stable_10deg,2,38.5,109.255,111.25,110.2525,0.00016890163762906926,0.012996216281251603,36.71875
10deg_2,stable_10deg,2,60.0,109.255,111.25,110.2525,7.336509256191211e-05,0.008565342524494401,64.84375
10deg_2,stable_10deg,2,38.5,109.755,111.75,110.7525,9.075652065684744e-05,0.009526621681207218,36.71875
10deg_2,stable_10deg,2,60.0,109.755,111.75,110.7525,8.574804034101722e-05,0.009260023776482284,60.15625
10deg_2,stable_10deg,2,38.5,110.255,112.25,111.2525,0.00012901954777092223,0.011358677201634098,36.71875
10deg_2,stable_10deg,2,60.0,110.255,112.25,111.2525,8.32089888684144e-05,0.0091218961224306,55.46875
10deg_2,stable_10deg,2,38.5,110.755,112.75,111.7525,0.00023160535285169672,0.01521858577042219,39.84375
10deg_2,stable_10deg,2,60.0,110.755,112.75,111.7525,0.00011320435313045364,0.010639753433724563,55.46875
10deg_2,stable_10deg,2,38.5,111.255,113.25,112.2525,0.0001297703096574996,0.011391677210029242,39.84375
10deg_2,stable_10deg,2,60.0,111.255,113.25,112.2525,0.00011816450971770256,0.01087035002737734,60.15625
10deg_2,stable_10deg,2,38.5,111.755,113.75,112.7525,0.0002290071598637669,0.015132982517130154,39.84375
10deg_2,stable_10deg,2,60.0,111.755,113.75,112.7525,0.00014333796120473752,0.011972383271710671,60.15625
