method,mode,physical_role_candidate,global_peak_frequency_hz,window_index,start_sample,end_sample,start_time_s,end_time_s,center_time_s,angle_state_label,dominant_state_label,moving_fraction,estimated_angle_mean_deg,angle_velocity_rms_deg_s,local_peak_frequency_hz,local_spectral_centroid_hz,rms_nm,energy_nm2,mean_square_nm2,envelope_mean_nm,envelope_std_nm
AVMD,IMF1,angle_position_mode,0.008692628650904,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,,,0.12058443959568561,5.8162428290422215,0.014540607072605554,0.12440706524916433,0.02857643124260418
AVMD,IMF2,background_dynamic_mode,17.793810848400554,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,17.0,17.706901115996835,0.05890827748395412,1.3880740624506145,0.0034701851561265364,0.07516984599854273,0.03602261851902194
AVMD,IMF3,background_dynamic_mode,39.90785813630041,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,40.0,37.58181792306004,0.02629126202486554,0.2764921835440547,0.0006912304588601368,0.03236426920521068,0.018405812634494614
AVMD,IMF4,background_dynamic_mode,54.08118915159944,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,53.5,51.68858516869615,0.01204330330986119,0.05801646184532541,0.00014504115461331352,0.015433245609799709,0.007180063863782791
AVMD,IMF5,background_dynamic_mode,59.97479137691238,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,60.0,61.094091705402846,0.011780756401307643,0.05551448855478041,0.00013878622138695102,0.015478690332150205,0.006164320841422707
AVMD,IMF6,background_dynamic_mode,80.04607093184978,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,80.0,79.9520581065349,0.04279749880104454,0.7326503614501636,0.001831625903625409,0.05972870541021525,0.009932257651262311
AVMD,IMF7,background_dynamic_mode,90.29468011126563,214,21400,21799,107.0,108.995,108.0,stable_10deg,stable_10deg,0.0,10.0,0.0,91.0,90.88654965662462,0.028268728113783247,0.31964839566839975,0.0007991209891709994,0.036570169498502024,0.01606214230365558
AVMD,IMF1,angle_position_mode,0.008692628650904,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,,,0.11526140412703124,5.314076512533926,0.013285191281334817,0.11837971528942777,0.025589096678431116
AVMD,IMF2,background_dynamic_mode,17.793810848400554,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,17.0,17.61009235597968,0.06396505955951234,1.6366115377807846,0.004091528844451961,0.08353238603381495,0.034905631713256634
AVMD,IMF3,background_dynamic_mode,39.90785813630041,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,40.0,37.99490219961062,0.025434848225462648,0.2587726017009282,0.0006469315042523205,0.031508893535945326,0.017342683112212664
AVMD,IMF4,background_dynamic_mode,54.08118915159944,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,54.5,51.99476790272097,0.01177422707664037,0.05545296930091648,0.0001386324232522912,0.014892634153813344,0.007449638548519918
AVMD,IMF5,background_dynamic_mode,59.97479137691238,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,60.0,62.114958106223575,0.012592424737910148,0.06342766431197258,0.00015856916077993145,0.016434541892891306,0.006836606193952623
AVMD,IMF6,background_dynamic_mode,80.04607093184978,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,80.0,79.84890346902837,0.04346470990318627,0.7556724027872557,0.0018891810069681391,0.06083549834878966,0.00916972875853525
AVMD,IMF7,background_dynamic_mode,90.29468011126563,215,21500,21899,107.5,109.495,108.5,stable_10deg,stable_10deg,0.0,10.0,0.0,91.0,90.96528379288856,0.030188927269903923,0.3645485318830195,0.0009113713297075487,0.03923982643919979,0.01701108981598418
AVMD,IMF1,angle_position_mode,0.008692628650904,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,,,0.12111337279495109,5.867379627907519,0.014668449069768798,0.12475956129528704,0.02451558884359736
AVMD,IMF2,background_dynamic_mode,17.793810848400554,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,17.0,17.713080084619737,0.06616986111663671,1.7513802080779965,0.004378450520194991,0.08723445370687134,0.033291630930230735
AVMD,IMF3,background_dynamic_mode,39.90785813630041,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,36.0,37.65100051089454,0.028113822751202052,0.3161548118744024,0.0007903870296860061,0.03601486808674699,0.016840928053547595
AVMD,IMF4,background_dynamic_mode,54.08118915159944,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,51.0,50.93468593766772,0.012928542323246731,0.06685888264159279,0.00016714720660398197,0.015384594915958907,0.00988009776381083
AVMD,IMF5,background_dynamic_mode,59.97479137691238,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,60.0,61.46726841777855,0.013364400623272524,0.07144288160773082,0.00017860720401932705,0.01782783445804133,0.006297619145650007
AVMD,IMF6,background_dynamic_mode,80.04607093184978,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,80.0,79.86929435825026,0.04255907052517039,0.724509793586571,0.0018112744839664274,0.05938574636543706,0.009652911770542272
AVMD,IMF7,background_dynamic_mode,90.29468011126563,216,21600,21999,108.0,109.995,109.0,stable_10deg,stable_10deg,0.0,10.00695270736731,0.10677109105116135,91.0,91.3271869375699,0.028151295474969716,0.31699817476762016,0.0007924954369190504,0.03611485285629489,0.01643572184482277
AVMD,IMF1,angle_position_mode,0.008692628650904,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,,,0.12572517818414433,6.322728171773937,0.01580682042943484,0.12725119566663787,0.02552144256621799
AVMD,IMF2,background_dynamic_mode,17.793810848400554,217,21700,22099,108.5,110.495,109.5,stable_10deg,stable_10deg,0.0,10.042942098083069,0.15501593160353028,17.5,17.876340726804234,0.06548921496805976,1.7155349108530973,0.004288837277132743,0.08612523099985775,0.034035282710882686
