method,mode,physical_role_candidate,global_peak_frequency_hz,window_index,start_sample,end_sample,start_time_s,end_time_s,center_time_s,angle_state_label,dominant_state_label,moving_fraction,estimated_angle_mean_deg,angle_velocity_rms_deg_s,local_peak_frequency_hz,local_spectral_centroid_hz,rms_nm,energy_nm2,mean_square_nm2,envelope_mean_nm,envelope_std_nm
IOVMD,IMF1,angle_position_mode,0.008692628650904,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,,,0.1302141017091854,6.782284913572031,0.01695571228393008,0.13267511765303136,0.014423435624350995
IOVMD,IMF2,background_dynamic_mode,5.4242002781641165,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,3.5,4.8935022961847885,0.014868786057422777,0.08843231952856398,0.00022108079882140994,0.019715064747292198,0.008422961647436614
IOVMD,IMF3,background_dynamic_mode,15.946627260083448,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,16.5,16.223192012055833,0.0447522977631705,0.8011072620333903,0.002002768155083476,0.062101428452760246,0.01206273237554464
IOVMD,IMF4,background_dynamic_mode,17.793810848400554,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,18.0,17.647081972239903,0.015597937253163933,0.09731825862145568,0.00024329564655363922,0.01856022714421397,0.011917959457741583
IOVMD,IMF5,background_dynamic_mode,20.07127955493741,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,20.0,20.32900966972103,0.02864881368471184,0.328301810216533,0.0008207545255413325,0.03871920291818815,0.01222012356043676
IOVMD,IMF6,angle_movement_response_candidate,35.626738525730175,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,35.5,35.4101362404917,0.020500274969628734,0.16810450953215456,0.0004202612738303864,0.027317578861356395,0.009695647669966128
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,40.0,40.025339801108125,0.022259500059459814,0.19819413715883655,0.0004954853428970914,0.03024246809541951,0.008696759753879953
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,60.0,58.51363003472616,0.01309459008984943,0.06858731584847316,0.00017146828962118292,0.016142392788754633,0.00907602987948976
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,72.5,71.40748176962822,0.011424758973626603,0.05221004704218464,0.0001305251176054616,0.014772988225264074,0.006473354012553274
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,80.0,80.10552192803029,0.03908091322771005,0.6109271114847208,0.001527317778711802,0.05371809554288548,0.013006438227516912
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,0,0,399,0.0,1.995,1.0,stable_10deg,stable_10deg,0.0,14.528467559293118,3.2641386684363827,90.5,90.7148837158123,0.028481378917798027,0.32447557802367594,0.0008111889450591899,0.03739783717581774,0.015066360643372334
IOVMD,IMF1,angle_position_mode,0.008692628650904,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,,,0.12420172038341341,6.170426938479845,0.015426067346199612,0.12686505884677832,0.013200839271397095
IOVMD,IMF2,background_dynamic_mode,5.4242002781641165,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,5.0,5.8225465460376915,0.01615023572555402,0.10433204559638451,0.0002608301139909613,0.020952395701811632,0.009184263690655428
IOVMD,IMF3,background_dynamic_mode,15.946627260083448,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,16.5,16.323566651521595,0.04276189473788084,0.7314318566294405,0.0018285796415736014,0.059144148011449474,0.012758804740975275
IOVMD,IMF4,background_dynamic_mode,17.793810848400554,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,17.5,17.33069196508403,0.019390778191488232,0.15040091154859825,0.0003760022788714956,0.023311201602217172,0.014348556146952136
IOVMD,IMF5,background_dynamic_mode,20.07127955493741,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,20.0,20.235393214633643,0.03137721136403046,0.3938117571932169,0.0009845293929830424,0.043372623554126494,0.009406224197567273
IOVMD,IMF6,angle_movement_response_candidate,35.626738525730175,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,35.5,35.236110030913466,0.020050324237114208,0.16080620080536379,0.00040201550201340945,0.026656949308254595,0.009652565117001377
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,40.0,40.05791861689387,0.021073669349017932,0.17763981593269518,0.00044409953983173795,0.028805187591776926,0.007681049585336404
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,60.0,57.400147208573344,0.01200374615438734,0.05763596869558754,0.00014408992173896886,0.015270970211777903,0.007392230590535622
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,72.5,72.06374688343682,0.012316811421509031,0.06068153743720614,0.00015170384359301534,0.01605341474735005,0.006791112629249537
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,80.0,80.12520867786682,0.03974586178370042,0.631893411571607,0.0015797335289290176,0.05523632181563384,0.010008385568575308
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,1,100,499,0.5,2.495,1.5,stable_10deg,stable_10deg,0.0,12.986225055331623,2.942640810697979,90.5,90.61041078102167,0.022919848942466653,0.2101277902181959,0.0005253194755454897,0.03092539783639873,0.009275775008561195
IOVMD,IMF1,angle_position_mode,0.008692628650904,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,,,0.12487473840587378,6.2374801167741625,0.015593700291935407,0.12926889528278568,0.01221064916669208
IOVMD,IMF2,background_dynamic_mode,5.4242002781641165,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,3.5,5.506524937930992,0.014438922922411196,0.08339299806373258,0.00020848249515933147,0.018251564316364603,0.009519157493355484
IOVMD,IMF3,background_dynamic_mode,15.946627260083448,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,16.5,16.348408942702783,0.04256588908430894,0.7247419654150762,0.0018118549135376905,0.05880499629170435,0.012318486127902673
IOVMD,IMF4,background_dynamic_mode,17.793810848400554,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,18.0,17.330174796162567,0.021635667642265453,0.18724084573062896,0.00046810211432657243,0.027961748927024525,0.012297981711560298
IOVMD,IMF5,background_dynamic_mode,20.07127955493741,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,20.0,20.391171377374633,0.029220174438106428,0.3415274376773473,0.0008538185941933682,0.040114077855502694,0.00993026931398482
IOVMD,IMF6,angle_movement_response_candidate,35.626738525730175,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,35.5,35.39540798736655,0.018197998193526393,0.13246685530063593,0.0003311671382515898,0.024170271389807783,0.008897617723734836
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,40.0,39.99414841704044,0.022462686561589982,0.2018289150256941,0.0005045722875642352,0.030906559677146558,0.007460661516229079
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,58.0,57.0587534634912,0.013243277214885342,0.0701537565561205,0.00017538439139030125,0.016278155594933022,0.009272300404819075
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,72.5,72.6189861070642,0.012159185128193136,0.05913831319266925,0.00014784578298167314,0.015617035019881242,0.00717618566144093
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,80.0,80.08199075285819,0.03970530933172446,0.6306046356511702,0.0015765115891279255,0.0553520633253266,0.009351871337752074
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,2,200,599,1.0,2.995,2.0,stable_10deg,stable_10deg,0.0,11.680634979666852,2.450008988615137,90.5,90.66445090110312,0.02314808101584106,0.21433346188637648,0.0005358336547159412,0.03127896437354653,0.010250892154859964
IOVMD,IMF1,angle_position_mode,0.008692628650904,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,,,0.11183472130883122,5.002801956089579,0.012507004890223947,0.11616604231048125,0.018805161440193646
IOVMD,IMF2,background_dynamic_mode,5.4242002781641165,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,4.0,5.338825938836858,0.013948430812378914,0.07782348885108858,0.00019455872212772147,0.017199122104847756,0.009575325800582605
IOVMD,IMF3,background_dynamic_mode,15.946627260083448,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,16.5,16.365620899617202,0.03930225193826275,0.6178668029674712,0.001544667007418678,0.055055016003565445,0.008488568054643993
IOVMD,IMF4,background_dynamic_mode,17.793810848400554,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,17.5,17.636007002322255,0.023694638237236627,0.22457435247740642,0.000561435881193516,0.031318777083122355,0.011891681785884024
IOVMD,IMF5,background_dynamic_mode,20.07127955493741,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,20.0,20.270220844313197,0.029751537187807448,0.3540615860149958,0.0008851539650374895,0.040855818988772316,0.009772702883271882
IOVMD,IMF6,angle_movement_response_candidate,35.626738525730175,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,35.5,35.37140654005681,0.016104623855677347,0.10374356381314076,0.0002593589095328519,0.02024309087465255,0.010456952009428576
IOVMD,IMF7,background_dynamic_mode,39.90785813630041,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,40.0,39.95838094731441,0.02414465468107185,0.23318573986728192,0.0005829643496682048,0.0329153066538362,0.009029456248366013
IOVMD,IMF8,background_dynamic_mode,59.97479137691238,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,58.0,56.69860322519773,0.013714188568384578,0.0752315872356841,0.00018807896808921025,0.017154607492046,0.009047994992886499
IOVMD,IMF9,background_dynamic_mode,72.63125869262865,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,72.5,72.37851287540296,0.01053693780967094,0.04441082336194921,0.00011102705840487303,0.013476316097510745,0.006363205772865974
IOVMD,IMF10,background_dynamic_mode,80.04607093184978,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,80.0,80.08501072863788,0.04029733915122656,0.6495502170675909,0.0016238755426689771,0.05631505314673122,0.009261347874730153
IOVMD,IMF11,background_dynamic_mode,90.29468011126563,3,300,699,1.5,3.495,2.5,stable_10deg,stable_10deg,0.0,10.774190929225304,1.8749248291910605,90.5,90.5750967627463,0.024677500652749474,0.24359161538658025,0.0006089790384664507,0.033047950271593726,0.011200550056668977
IOVMD,IMF1,angle_position_mode,0.008692628650904,4,400,799,2.0,3.995,3.0,stable_10deg,stable_10deg,0.0,10.23743690578018,1.2741241105038132,,,0.11341519839572667,5.145202890856816,0.01286300722714204,0.11603088707432394,0.020781814228619997
IOVMD,IMF2,background_dynamic_mode,5.4242002781641165,4,400,799,2.0,3.995,3.0,stable_10deg,stable_10deg,0.0,10.23743690578018,1.2741241105038132,2.5,4.742982214435657,0.017758099946024803,0.12614004547720245,0.0003153501136930061,0.0214831826851009,0.012794948044711733
IOVMD,IMF3,background_dynamic_mode,15.946627260083448,4,400,799,2.0,3.995,3.0,stable_10deg,stable_10deg,0.0,10.23743690578018,1.2741241105038132,16.5,16.323021066101518,0.03943836785590709,0.6221539436551383,0.0015553848591378459,0.055103716048292076,0.008393841798928374
IOVMD,IMF4,background_dynamic_mode,17.793810848400554,4,400,799,2.0,3.995,3.0,stable_10deg,stable_10deg,0.0,10.23743690578018,1.2741241105038132,18.0,17.86785047411354,0.023711266489540313,0.224889663415199,0.0005622241585379975,0.031949321398075846,0.010254518676435264
