time,CH1
37:49.927,1549.926188
37:49.932,1549.928592
37:49.938,1549.926188
37:49.959,1549.926188
37:49.959,1549.926188
37:49.959,1549.926188
37:49.961,1549.926188
37:49.963,1549.926188
37:49.967,1549.926989
37:49.972,1549.926989
37:49.977,1549.927791
37:49.983,1549.927791
37:50.005,1549.925387
37:50.006,1549.926188
37:50.006,1549.926989
37:50.006,1549.926989
37:50.007,1549.926989
37:50.012,1549.926989
37:50.018,1549.928592
37:50.022,1549.926188
37:50.027,1549.924585
37:50.038,1549.925387
37:50.051,1549.926188
37:50.052,1549.926989
37:50.052,1549.927791
37:50.052,1549.926989
37:50.057,1549.926188
37:50.063,1549.926188
37:50.067,1549.926188
37:50.073,1549.925387
37:50.082,1549.925387
37:50.096,1549.926188
37:50.096,1549.927791
37:50.097,1549.926989
37:50.097,1549.925387
37:50.102,1549.926188
37:50.107,1549.926989
37:50.112,1549.926989
37:50.118,1549.926188
37:50.128,1549.926188
37:50.141,1549.926989
37:50.141,1549.926188
37:50.141,1549.926188
37:50.142,1549.926989
37:50.148,1549.926989
37:50.153,1549.926989
37:50.158,1549.926188
37:50.163,1549.926188
37:50.172,1549.926188
37:50.186,1549.926188
37:50.186,1549.926188
37:50.186,1549.927791
37:50.187,1549.926188
37:50.192,1549.926188
37:50.198,1549.924585
37:50.202,1549.925387
37:50.207,1549.928592
37:50.218,1549.927791
37:50.231,1549.926989
37:50.231,1549.926188
37:50.231,1549.926188
37:50.232,1549.926989
37:50.238,1549.925387
37:50.243,1549.926989
37:50.247,1549.927791
37:50.253,1549.927791
37:50.263,1549.926989
37:50.275,1549.925387
37:50.277,1549.926989
37:50.277,1549.925387
37:50.278,1549.927791
37:50.282,1549.926989
37:50.288,1549.926188
37:50.293,1549.926188
37:50.298,1549.926188
37:50.320,1549.926188
37:50.320,1549.924585
37:50.320,1549.926989
37:50.320,1549.927791
37:50.322,1549.926989
37:50.327,1549.926989
37:50.333,1549.924585
37:50.338,1549.926989
37:50.343,1549.926188
37:50.366,1549.926989
37:50.366,1549.926989
37:50.366,1549.926188
37:50.367,1549.926989
37:50.367,1549.924585
37:50.373,1549.927791
37:50.378,1549.925387
37:50.383,1549.926188
37:50.388,1549.927791
37:50.397,1549.926188
37:50.411,1549.925387
37:50.411,1549.926989
37:50.412,1549.926989
37:50.413,1549.926989
37:50.418,1549.926989
37:50.422,1549.926989
37:50.427,1549.926188
37:50.433,1549.926989
37:50.437,1549.925387
37:50.458,1549.926989
37:50.458,1549.926989
37:50.458,1549.926188
37:50.458,1549.926989
37:50.463,1549.926188
37:50.468,1549.927791
37:50.473,1549.926188
37:50.478,1549.926188
37:50.487,1549.926188
37:50.500,1549.928592
37:50.502,1549.927791
37:50.502,1549.926188
37:50.503,1549.925387
37:50.508,1549.925387
37:50.513,1549.926188
37:50.517,1549.926188
37:50.522,1549.926989
37:50.528,1549.927791
37:50.547,1549.927791
37:50.548,1549.926989
37:50.548,1549.926188
37:50.548,1549.926188
37:50.553,1549.925387
37:50.558,1549.927791
37:50.562,1549.928592
37:50.568,1549.924585
37:50.577,1549.926989
37:50.590,1549.927791
37:50.590,1549.927791
37:50.590,1549.926989
37:50.592,1549.926188
37:50.597,1549.926989
37:50.603,1549.926989
37:50.608,1549.926188
37:50.613,1549.926989
37:50.622,1549.926989
37:50.636,1549.926188
37:50.637,1549.926989
37:50.637,1549.926188
37:50.638,1549.926188
37:50.643,1549.926989
37:50.647,1549.926188
37:50.652,1549.928592
37:50.657,1549.927791
37:50.667,1549.926188
37:50.681,1549.926188
37:50.681,1549.925387
37:50.681,1549.926188
37:50.682,1549.926188
37:50.687,1549.928592
37:50.692,1549.926989
37:50.697,1549.926989
37:50.703,1549.926989
37:50.726,1549.926989
37:50.726,1549.926188
37:50.726,1549.926188
37:50.727,1549.926989
37:50.727,1549.927791
37:50.732,1549.926989
37:50.738,1549.926188
37:50.742,1549.924585
37:50.747,1549.925387
37:50.758,1549.926989
37:50.771,1549.927791
37:50.772,1549.927791
37:50.772,1549.926989
37:50.772,1549.927791
37:50.777,1549.926989
37:50.783,1549.925387
37:50.788,1549.926188
37:50.792,1549.926989
37:50.803,1549.926188
37:50.817,1549.926989
37:50.817,1549.926989
37:50.817,1549.926989
37:50.818,1549.926989
37:50.823,1549.926188
37:50.828,1549.926188
37:50.833,1549.926188
37:50.838,1549.926989
37:50.842,1549.927791
37:50.863,1549.926188
37:50.863,1549.926188
37:50.863,1549.926989
37:50.864,1549.926989
37:50.868,1549.926989
37:50.872,1549.926188
37:50.878,1549.926989
37:50.883,1549.926188
37:50.892,1549.926989
37:50.906,1549.926989
37:50.906,1549.927791
37:50.906,1549.925387
37:50.908,1549.925387
37:50.913,1549.926188
37:50.918,1549.925387
37:50.923,1549.927791
37:50.928,1549.927791
37:50.938,1549.926188
37:50.952,1549.926989
37:50.952,1549.926188
37:50.952,1549.926989
37:50.952,1549.925387
37:50.958,1549.926188
37:50.963,1549.927791
37:50.968,1549.926989
37:50.973,1549.927791
37:50.983,1549.926188
37:50.996,1549.926188
37:50.996,1549.926989
37:50.996,1549.926188
37:50.997,1549.926989
37:51.003,1549.926989
37:51.008,1549.926989
37:51.013,1549.926989
37:51.018,1549.926188
37:51.028,1549.925387
37:51.040,1549.926188
37:51.042,1549.926188
37:51.042,1549.926989
37:51.042,1549.927791
37:51.048,1549.926989
37:51.053,1549.927791
37:51.058,1549.926188
37:51.062,1549.925387
37:51.072,1549.926188
37:51.086,1549.926989
37:51.087,1549.926188
37:51.087,1549.926188
37:51.087,1549.926188
37:51.092,1549.926188
37:51.098,1549.926188
37:51.103,1549.926188
37:51.107,1549.926989
37:51.130,1549.926188
37:51.131,1549.926989
37:51.131,1549.926989
37:51.131,1549.925387
37:51.133,1549.926188
37:51.137,1549.926188
37:51.143,1549.926188
37:51.148,1549.926989
37:51.153,1549.926989
37:51.157,1549.926989
37:51.178,1549.926188
37:51.178,1549.927791
37:51.178,1549.927791
37:51.179,1549.926989
37:51.183,1549.926188
37:51.188,1549.925387
37:51.193,1549.926989
37:51.198,1549.926188
37:51.208,1549.926188
37:51.222,1549.926989
37:51.222,1549.926989
37:51.223,1549.926989
37:51.223,1549.926188
37:51.228,1549.926989
37:51.232,1549.926188
37:51.237,1549.927791
37:51.242,1549.926989
37:51.248,1549.925387
37:51.270,1549.926188
37:51.271,1549.926989
37:51.271,1549.927791
37:51.271,1549.926188
37:51.272,1549.926989
37:51.277,1549.926188
37:51.283,1549.926188
37:51.288,1549.926989
37:51.293,1549.926188
37:51.298,1549.926989
37:51.318,1549.926188
37:51.318,1549.925387
37:51.318,1549.925387
37:51.319,1549.926188
37:51.323,1549.926989
37:51.328,1549.927791
37:51.333,1549.927791
37:51.338,1549.925387
37:51.342,1549.926188
37:51.363,1549.926989
37:51.363,1549.927791
37:51.363,1549.927791
37:51.364,1549.926989
37:51.368,1549.927791
37:51.373,1549.926188
37:51.377,1549.925387
37:51.383,1549.926989
37:51.392,1549.926989
37:51.406,1549.927791
37:51.406,1549.926188
37:51.407,1549.927791
37:51.407,1549.926188
37:51.412,1549.926989
37:51.418,1549.927791
37:51.423,1549.926989
37:51.428,1549.926989
37:51.438,1549.924585
37:51.452,1549.926989
37:51.453,1549.926188
37:51.453,1549.926989
37:51.453,1549.926989
37:51.458,1549.926989
37:51.463,1549.926188
37:51.467,1549.926188
37:51.473,1549.927791
37:51.482,1549.926188
37:51.496,1549.925387
37:51.496,1549.926989
37:51.496,1549.926188
37:51.497,1549.926188
37:51.502,1549.925387
37:51.508,1549.926989
37:51.513,1549.926188
37:51.518,1549.926989
37:51.527,1549.927791
37:51.542,1549.926989
37:51.542,1549.926188
37:51.542,1549.926188
37:51.542,1549.926188
37:51.547,1549.925387
37:51.553,1549.926188
37:51.557,1549.926188
37:51.563,1549.926989
37:51.572,1549.926188
37:51.587,1549.926188
37:51.587,1549.926188
37:51.588,1549.925387
37:51.588,1549.926188
37:51.593,1549.926989
37:51.598,1549.927791
37:51.603,1549.926989
37:51.608,1549.927791
37:51.617,1549.926188
37:51.631,1549.926188
37:51.632,1549.925387
37:51.632,1549.926989
37:51.633,1549.927791
37:51.638,1549.926188
37:51.643,1549.926188
37:51.648,1549.927791
37:51.653,1549.926188
37:51.675,1549.926188
37:51.675,1549.926989
37:51.675,1549.926989
37:51.675,1549.926989
37:51.678,1549.926188
37:51.683,1549.927791
37:51.688,1549.926188
37:51.693,1549.925387
37:51.697,1549.926989
37:51.702,1549.926989
37:51.722,1549.927791
37:51.722,1549.925387
37:51.723,1549.926989
37:51.723,1549.926188
37:51.727,1549.926989
37:51.732,1549.926989
37:51.737,1549.926188
37:51.743,1549.925387
37:51.753,1549.926188
37:51.766,1549.926989
37:51.767,1549.926989
37:51.767,1549.926989
37:51.767,1549.927791
37:51.772,1549.926989
37:51.777,1549.926188
37:51.782,1549.924585
37:51.787,1549.926989
37:51.793,1549.926188
37:51.815,1549.927791
37:51.816,1549.926989
37:51.816,1549.926989
37:51.817,1549.926188
37:51.817,1549.925387
37:51.823,1549.925387
37:51.828,1549.926188
37:51.833,1549.926989
37:51.837,1549.926989
37:51.858,1549.926188
37:51.858,1549.926989
37:51.858,1549.925387
37:51.859,1549.926989
37:51.863,1549.926989
37:51.868,1549.926989
37:51.873,1549.927791
37:51.878,1549.927791
37:51.882,1549.926188
37:51.901,1549.926188
37:51.902,1549.926989
37:51.902,1549.926989
37:51.902,1549.926989
37:51.908,1549.927791
37:51.913,1549.926989
37:51.918,1549.926188
37:51.923,1549.925387
37:51.932,1549.926989
37:51.946,1549.927791
37:51.946,1549.927791
37:51.946,1549.926188
37:51.947,1549.926989
37:51.953,1549.926188
37:51.958,1549.926989
37:51.962,1549.926989
37:51.968,1549.925387
37:51.972,1549.926989
37:51.992,1549.927791
37:51.993,1549.926188
37:51.993,1549.925387
37:51.993,1549.926188
37:51.998,1549.927791
37:52.003,1549.926989
37:52.008,1549.926989
37:52.012,1549.926989
37:52.022,1549.926188
37:52.035,1549.926989
37:52.037,1549.926188
37:52.037,1549.926989
37:52.038,1549.926989
37:52.043,1549.926989
37:52.048,1549.926989
37:52.053,1549.926188
37:52.057,1549.925387
37:52.080,1549.926989
37:52.080,1549.926188
37:52.080,1549.926989
37:52.080,1549.926989
37:52.083,1549.926989
37:52.088,1549.926188
37:52.093,1549.925387
37:52.097,1549.925387
37:52.102,1549.927791
37:52.126,1549.926188
37:52.126,1549.926188
37:52.126,1549.926188
37:52.128,1549.926188
37:52.128,1549.926989
37:52.133,1549.927791
37:52.138,1549.926989
37:52.143,1549.925387
37:52.148,1549.926188
37:52.157,1549.926989
37:52.171,1549.926188
37:52.172,1549.926989
37:52.172,1549.925387
37:52.172,1549.927791
37:52.177,1549.926989
37:52.183,1549.926188
37:52.188,1549.925387
37:52.193,1549.926989
37:52.197,1549.926989
37:52.217,1549.927791
37:52.217,1549.926188
37:52.218,1549.925387
37:52.218,1549.925387
37:52.223,1549.926989
37:52.227,1549.926989
37:52.233,1549.926989
37:52.238,1549.926188
37:52.248,1549.927791
37:52.261,1549.927791
37:52.261,1549.926989
37:52.261,1549.926188
37:52.263,1549.925387
37:52.268,1549.925387
37:52.273,1549.926989
37:52.277,1549.927791
37:52.282,1549.926989
37:52.293,1549.925387
37:52.306,1549.926989
37:52.307,1549.926188
37:52.308,1549.926188
37:52.308,1549.926188
37:52.312,1549.927791
37:52.317,1549.928592
37:52.323,1549.926989
37:52.327,1549.926188
37:52.338,1549.924585
37:52.353,1549.925387
37:52.353,1549.926989
37:52.353,1549.926989
37:52.354,1549.927791
37:52.357,1549.926188
37:52.362,1549.927791
37:52.367,1549.926188
37:52.372,1549.926188
37:52.377,1549.925387
37:52.397,1549.927791
37:52.397,1549.926989
37:52.397,1549.926188
37:52.398,1549.926989
37:52.402,1549.926188
37:52.407,1549.926188
37:52.413,1549.925387
37:52.418,1549.926188
37:52.427,1549.927791
37:52.441,1549.926188
37:52.441,1549.926989
37:52.441,1549.926989
37:52.442,1549.926188
37:52.448,1549.927791
37:52.453,1549.926188
37:52.458,1549.925387
37:52.462,1549.924585
37:52.485,1549.927791
37:52.485,1549.928592
37:52.486,1549.927791
37:52.486,1549.926989
37:52.488,1549.926188
37:52.492,1549.926188
37:52.498,1549.926989
37:52.503,1549.926188
37:52.507,1549.926989
37:52.512,1549.927791
37:52.532,1549.926989
37:52.532,1549.926188
37:52.532,1549.925387
37:52.533,1549.926188
37:52.537,1549.926188
37:52.543,1549.926989
37:52.548,1549.926989
37:52.553,1549.926989
37:52.562,1549.926989
37:52.576,1549.926989
37:52.576,1549.926188
37:52.576,1549.926188
37:52.578,1549.926188
37:52.583,1549.926989
37:52.588,1549.926188
37:52.593,1549.926989
37:52.598,1549.927791
37:52.602,1549.926989
37:52.622,1549.926989
37:52.622,1549.925387
37:52.622,1549.925387
37:52.623,1549.926188
37:52.628,1549.927791
37:52.633,1549.927791
37:52.638,1549.926989
37:52.643,1549.926188
37:52.653,1549.926989
37:52.667,1549.926188
37:52.667,1549.926188
37:52.667,1549.926188
37:52.668,1549.926989
37:52.672,1549.926188
37:52.677,1549.926188
37:52.683,1549.926188
37:52.688,1549.926188
37:52.692,1549.926188
37:52.713,1549.926989
37:52.713,1549.926188
37:52.713,1549.926989
37:52.713,1549.926989
37:52.718,1549.926989
37:52.723,1549.926989
37:52.728,1549.926188
37:52.733,1549.926188
37:52.742,1549.924585
37:52.756,1549.926188
37:52.756,1549.927791
37:52.757,1549.927791
37:52.757,1549.926989
37:52.763,1549.926989
37:52.768,1549.927791
37:52.772,1549.925387
37:52.778,1549.926989
37:52.787,1549.926989
37:52.801,1549.926989
37:52.801,1549.926188
37:52.802,1549.925387
37:52.803,1549.926188
37:52.808,1549.926188
37:52.813,1549.926188
37:52.818,1549.925387
37:52.823,1549.926989
37:52.832,1549.926989
37:52.846,1549.927791
37:52.846,1549.926989
37:52.847,1549.926188
37:52.847,1549.926989
37:52.852,1549.926188
37:52.858,1549.927791
37:52.863,1549.926188
37:52.867,1549.925387
37:52.872,1549.926989
37:52.892,1549.926989
37:52.893,1549.927791
37:52.893,1549.926188
37:52.893,1549.925387
37:52.898,1549.926188
37:52.903,1549.926989
37:52.907,1549.927791
37:52.913,1549.926188
37:52.922,1549.925387
37:52.936,1549.926188
37:52.936,1549.926989
37:52.936,1549.927791
37:52.938,1549.926188
37:52.942,1549.926989
37:52.948,1549.926188
37:52.953,1549.926188
37:52.957,1549.926989
37:52.981,1549.925387
37:52.981,1549.926188
37:52.981,1549.926989
37:52.982,1549.927791
37:52.982,1549.926989
37:52.988,1549.926188
37:52.992,1549.926989
37:52.998,1549.926989
37:53.003,1549.926989
37:53.007,1549.926989
37:53.027,1549.926989
37:53.028,1549.926188
37:53.028,1549.926989
37:53.028,1549.926188
37:53.033,1549.926989
37:53.038,1549.926989
37:53.043,1549.926188
37:53.048,1549.926188
37:53.058,1549.926989
37:53.071,1549.926188
37:53.072,1549.926188
37:53.073,1549.927791
37:53.073,1549.926188
37:53.078,1549.926989
37:53.083,1549.926989
37:53.088,1549.926188
37:53.093,1549.926188
37:53.097,1549.925387
37:53.117,1549.926989
37:53.120,1549.926188
37:53.120,1549.927791
37:53.120,1549.927791
37:53.123,1549.925387
37:53.128,1549.926188
37:53.133,1549.925387
37:53.138,1549.926989
37:53.142,1549.927791
37:53.162,1549.925387
37:53.163,1549.927791
37:53.163,1549.925387
37:53.163,1549.926989
37:53.168,1549.926188
37:53.173,1549.924585
37:53.178,1549.926989
37:53.183,1549.926188
37:53.192,1549.928592
37:53.206,1549.925387
37:53.206,1549.926188
37:53.206,1549.926188
37:53.208,1549.926188
37:53.213,1549.926188
37:53.217,1549.926188
37:53.222,1549.928592
37:53.227,1549.926188
37:53.237,1549.926989
37:53.251,1549.925387
37:53.251,1549.926188
37:53.252,1549.927791
37:53.252,1549.926188
37:53.258,1549.926989
37:53.263,1549.926989
37:53.268,1549.926188
37:53.273,1549.926188
37:53.277,1549.926989
37:53.297,1549.926989
37:53.298,1549.925387
37:53.298,1549.926989
37:53.299,1549.926188
37:53.302,1549.926188
37:53.307,1549.927791
37:53.312,1549.927791
37:53.318,1549.928592
37:53.327,1549.925387
37:53.340,1549.925387
37:53.340,1549.924585
37:53.340,1549.924585
37:53.342,1549.926188
37:53.348,1549.925387
37:53.353,1549.926188
37:53.358,1549.926188
37:53.362,1549.926989
37:53.385,1549.925387
37:53.386,1549.924585
37:53.386,1549.926188
37:53.386,1549.926989
37:53.388,1549.928592
37:53.392,1549.926989
37:53.398,1549.926989
37:53.403,1549.925387
37:53.408,1549.925387
37:53.413,1549.926989
37:53.433,1549.926989
37:53.434,1549.926989
37:53.434,1549.926188
37:53.434,1549.929393
37:53.438,1549.926188
37:53.442,1549.925387
37:53.447,1549.925387
37:53.452,1549.926188
37:53.457,1549.928592
37:53.479,1549.926989
37:53.480,1549.926188
37:53.480,1549.926989
37:53.480,1549.925387
37:53.483,1549.926989
37:53.487,1549.925387
37:53.493,1549.926989
37:53.497,1549.926188
37:53.502,1549.926989
37:53.526,1549.927791
37:53.526,1549.926188
37:53.527,1549.926989
37:53.527,1549.926989
37:53.527,1549.926188
37:53.532,1549.926989
37:53.538,1549.926989
37:53.543,1549.926188
37:53.548,1549.925387
37:53.552,1549.927791
37:53.572,1549.927791
37:53.572,1549.926188
37:53.573,1549.926188
37:53.573,1549.924585
37:53.578,1549.926989
37:53.583,1549.927791
37:53.588,1549.928592
37:53.593,1549.925387
37:53.602,1549.924585
37:53.616,1549.926188
37:53.617,1549.926188
37:53.617,1549.926188
37:53.617,1549.925387
37:53.623,1549.926188
37:53.627,1549.926989
37:53.632,1549.926989
37:53.637,1549.926989
37:53.647,1549.926989
37:53.661,1549.926188
37:53.661,1549.925387
37:53.662,1549.926188
37:53.662,1549.927791
37:53.667,1549.926989
37:53.672,1549.926989
37:53.677,1549.926188
37:53.682,1549.925387
37:53.693,1549.925387
37:53.706,1549.926188
37:53.707,1549.927791
37:53.707,1549.926188
37:53.707,1549.926989
37:53.712,1549.926989
37:53.718,1549.926188
37:53.722,1549.926989
37:53.728,1549.925387
37:53.738,1549.926188
37:53.751,1549.926989
37:53.751,1549.926989
37:53.751,1549.926188
37:53.752,1549.926188
37:53.758,1549.926188
37:53.762,1549.927791
37:53.767,1549.926989
37:53.773,1549.925387
37:53.783,1549.926188
37:53.796,1549.928592
37:53.797,1549.927791
37:53.797,1549.926188
37:53.798,1549.926188
37:53.803,1549.926188
37:53.807,1549.925387
37:53.813,1549.926188
37:53.817,1549.926188
37:53.827,1549.926188
37:53.841,1549.926188
37:53.841,1549.927791
37:53.842,1549.927791
37:53.842,1549.925387
37:53.847,1549.925387
37:53.852,1549.926989
37:53.858,1549.926188
37:53.862,1549.926989
37:53.885,1549.926989
37:53.885,1549.926989
37:53.886,1549.926188
37:53.886,1549.926989
37:53.887,1549.927791
37:53.892,1549.926188
37:53.897,1549.926989
37:53.902,1549.926188
37:53.907,1549.927791
37:53.912,1549.926188
37:53.931,1549.926989
37:53.932,1549.926188
37:53.932,1549.925387
37:53.932,1549.926188
37:53.937,1549.926188
37:53.942,1549.926989
37:53.947,1549.927791
37:53.952,1549.926188
37:53.963,1549.926989
37:53.977,1549.926188
37:53.977,1549.926188
37:53.978,1549.926188
37:53.978,1549.926989
37:53.982,1549.926989
37:53.988,1549.926989
37:53.992,1549.926989
37:53.997,1549.926188
37:54.002,1549.926188
37:54.022,1549.926188
37:54.022,1549.926989
37:54.023,1549.927791
37:54.023,1549.925387
37:54.028,1549.926989
37:54.033,1549.926989
37:54.037,1549.926188
37:54.042,1549.924585
37:54.053,1549.926188
37:54.066,1549.925387
37:54.066,1549.925387
37:54.066,1549.926989
37:54.067,1549.927791
37:54.072,1549.926989
37:54.078,1549.927791
37:54.083,1549.926989
37:54.087,1549.925387
37:54.092,1549.926989
37:54.112,1549.926188
37:54.112,1549.926989
37:54.115,1549.925387
37:54.115,1549.926188
37:54.118,1549.926188
37:54.123,1549.926989
37:54.128,1549.926989
37:54.133,1549.926989
37:54.143,1549.926188
37:54.157,1549.926188
37:54.157,1549.926989
37:54.157,1549.926989
37:54.158,1549.926989
37:54.163,1549.925387
37:54.168,1549.926989
37:54.173,1549.925387
37:54.178,1549.925387
37:54.188,1549.926989
37:54.201,1549.926989
37:54.201,1549.927791
37:54.202,1549.927791
37:54.202,1549.927791
37:54.207,1549.924585
37:54.213,1549.926989
37:54.218,1549.926989
37:54.222,1549.927791
37:54.245,1549.926989
37:54.246,1549.925387
37:54.246,1549.925387
37:54.246,1549.926188
37:54.248,1549.926989
37:54.253,1549.927791
37:54.258,1549.926989
37:54.263,1549.926188
37:54.268,1549.926989
37:54.272,1549.926188
37:54.292,1549.925387
37:54.293,1549.924585
37:54.293,1549.926188
37:54.293,1549.926989
37:54.298,1549.926989
37:54.302,1549.926989
37:54.308,1549.927791
37:54.313,1549.926989
37:54.322,1549.926188
37:54.336,1549.927791
37:54.337,1549.926188
37:54.337,1549.926188
37:54.338,1549.926989
37:54.343,1549.927791
37:54.347,1549.926188
37:54.353,1549.925387
37:54.358,1549.926188
37:54.362,1549.926188
37:54.382,1549.927791
37:54.382,1549.926989
37:54.383,1549.926989
37:54.383,1549.927791
37:54.388,1549.927791
37:54.393,1549.927791
37:54.397,1549.925387
37:54.402,1549.925387
37:54.413,1549.926188
37:54.425,1549.926989
37:54.427,1549.927791
37:54.427,1549.926989
37:54.428,1549.927791
37:54.433,1549.926989
37:54.438,1549.926188
37:54.442,1549.926188
37:54.447,1549.925387
37:54.458,1549.926188
37:54.471,1549.926188
37:54.472,1549.927791
37:54.472,1549.926989
37:54.472,1549.926188
37:54.478,1549.926188
37:54.483,1549.925387
37:54.487,1549.926188
37:54.492,1549.926188
37:54.498,1549.926989
37:54.518,1549.927791
37:54.519,1549.926989
37:54.519,1549.924585
37:54.520,1549.926188
37:54.522,1549.924585
37:54.527,1549.926989
37:54.533,1549.927791
37:54.538,1549.927791
37:54.543,1549.926989
37:54.553,1549.926188
37:54.567,1549.926188
37:54.567,1549.926188
37:54.567,1549.926188
37:54.568,1549.926989
37:54.573,1549.926188
37:54.577,1549.926989
37:54.582,1549.926188
37:54.587,1549.926989
37:54.598,1549.925387
37:54.611,1549.926188
37:54.612,1549.926188
37:54.613,1549.927791
37:54.613,1549.926989
37:54.617,1549.926989
37:54.622,1549.926989
37:54.627,1549.927791
37:54.633,1549.926989
37:54.643,1549.926188
37:54.656,1549.925387
37:54.657,1549.924585
37:54.657,1549.926188
37:54.657,1549.928592
37:54.663,1549.926188
37:54.668,1549.928592
37:54.673,1549.927791
37:54.678,1549.925387
37:54.682,1549.925387
37:54.702,1549.925387
37:54.702,1549.927791
37:54.703,1549.926989
37:54.703,1549.926989
37:54.707,1549.926989
37:54.713,1549.926989
37:54.718,1549.925387
37:54.722,1549.925387
37:54.745,1549.927791
37:54.746,1549.927791
37:54.746,1549.926188
37:54.746,1549.926188
37:54.748,1549.926188
37:54.752,1549.926188
37:54.758,1549.925387
37:54.763,1549.925387
37:54.768,1549.926989
37:54.772,1549.926989
37:54.793,1549.927791
37:54.793,1549.926989
37:54.793,1549.925387
37:54.793,1549.927791
37:54.798,1549.926989
37:54.803,1549.926188
37:54.808,1549.926188
37:54.813,1549.926188
37:54.822,1549.926989
37:54.835,1549.926188
37:54.837,1549.926989
37:54.837,1549.926188
37:54.837,1549.925387
37:54.843,1549.926989
37:54.848,1549.926188
37:54.853,1549.927791
37:54.858,1549.925387
37:54.862,1549.926989
37:54.882,1549.926989
37:54.883,1549.926989
37:54.883,1549.926989
37:54.883,1549.925387
37:54.888,1549.926989
37:54.892,1549.926188
37:54.898,1549.926989
37:54.903,1549.926989
37:54.912,1549.926188
37:54.926,1549.926989
37:54.926,1549.926989
37:54.927,1549.926188
37:54.928,1549.925387
37:54.933,1549.926188
37:54.938,1549.928592
37:54.943,1549.927791
37:54.948,1549.926989
37:54.958,1549.925387
37:54.971,1549.926188
37:54.971,1549.926188
37:54.972,1549.927791
37:54.972,1549.926989
37:54.978,1549.926989
37:54.983,1549.926188
37:54.988,1549.926989
37:54.992,1549.926989
37:55.003,1549.925387
37:55.016,1549.926188
37:55.016,1549.926989
37:55.017,1549.927791
37:55.018,1549.926989
37:55.022,1549.926188
37:55.027,1549.926989
37:55.032,1549.926188
37:55.037,1549.925387
37:55.042,1549.926989
37:55.063,1549.926989
37:55.064,1549.927791
37:55.064,1549.926989
37:55.064,1549.926188
37:55.068,1549.926188
37:55.072,1549.926188
37:55.078,1549.926188
37:55.082,1549.926188
37:55.106,1549.925387
37:55.106,1549.927791
37:55.106,1549.926989
37:55.106,1549.926989
37:55.108,1549.925387
37:55.113,1549.926188
37:55.117,1549.926989
37:55.123,1549.926989
37:55.127,1549.926989
37:55.132,1549.926188
37:55.152,1549.926188
37:55.152,1549.926989
37:55.153,1549.927791
37:55.153,1549.926989
37:55.158,1549.926188
37:55.163,1549.925387
37:55.168,1549.926989
37:55.173,1549.926989
37:55.182,1549.927791
37:55.196,1549.927791
37:55.196,1549.926188
37:55.197,1549.925387
37:55.197,1549.926188
37:55.202,1549.925387
37:55.208,1549.926188
37:55.213,1549.926188
37:55.218,1549.928592
37:55.222,1549.927791
37:55.242,1549.926188
37:55.243,1549.925387
37:55.243,1549.926188
37:55.243,1549.926989
37:55.247,1549.927791
37:55.252,1549.927791
37:55.258,1549.926188
37:55.262,1549.926989
37:55.272,1549.926188
37:55.286,1549.925387
37:55.286,1549.926989
37:55.287,1549.925387
37:55.287,1549.927791
37:55.293,1549.924585
37:55.298,1549.926989
37:55.303,1549.927791
37:55.308,1549.925387
37:55.318,1549.926188
37:55.331,1549.926989
37:55.331,1549.927791
37:55.332,1549.925387
37:55.332,1549.926188
37:55.338,1549.926989
37:55.343,1549.926989
37:55.348,1549.926989
37:55.353,1549.925387
37:55.357,1549.925387
37:55.377,1549.926188
37:55.378,1549.925387
37:55.378,1549.927791
37:55.378,1549.927791
37:55.383,1549.926989
37:55.387,1549.925387
37:55.393,1549.926188
37:55.398,1549.926989
37:55.407,1549.926989
37:55.420,1549.927791
37:55.422,1549.926989
37:55.422,1549.926989
37:55.423,1549.926188
37:55.428,1549.926188
37:55.432,1549.926188
37:55.438,1549.926188
37:55.442,1549.926989
37:55.465,1549.926989
37:55.465,1549.926188
37:55.465,1549.926989
37:55.466,1549.927791
37:55.468,1549.926989
37:55.473,1549.926188
37:55.478,1549.926188
37:55.483,1549.924585
37:55.488,1549.926188
37:55.512,1549.926989
37:55.512,1549.927791
37:55.512,1549.926989
37:55.513,1549.925387
37:55.513,1549.926989
37:55.518,1549.926188
37:55.523,1549.926989
37:55.528,1549.927791
37:55.533,1549.926989
37:55.538,1549.926989
37:55.558,1549.926188
37:55.558,1549.925387
37:55.559,1549.926188
37:55.559,1549.926188
37:55.563,1549.926188
37:55.568,1549.926989
37:55.572,1549.927791
37:55.577,1549.926989
37:55.583,1549.928592
37:55.605,1549.926188
37:55.605,1549.926188
37:55.606,1549.926989
37:55.606,1549.926989
37:55.607,1549.925387
37:55.613,1549.926188
37:55.618,1549.926989
37:55.623,1549.927791
37:55.628,1549.927791
37:55.632,1549.926188
37:55.652,1549.926989
37:55.654,1549.926989
37:55.654,1549.926989
37:55.654,1549.926989
37:55.658,1549.926989
37:55.663,1549.926989
37:55.668,1549.925387
37:55.673,1549.926989
37:55.677,1549.926188
37:55.697,1549.926188
37:55.698,1549.926989
37:55.698,1549.926989
37:55.698,1549.927791
37:55.703,1549.926989
37:55.708,1549.926989
37:55.713,1549.926188
37:55.718,1549.926188
37:55.728,1549.926989
37:55.741,1549.926989
37:55.743,1549.926188
37:55.743,1549.926188
37:55.743,1549.926989
37:55.748,1549.928592
37:55.753,1549.926989
